"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32","fin46","fin47","fin48a","fin48b","fin48c","fin48d","fin48e","fin48f","fin49a","fin49b","fin49c","fin49d","fin49e","fin49f","fin50","fin51"
2024,"Pakistan","PAK","South Asia",155833628,131780213,0.609475929755089,2,25,1,1,1,1,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,3,1,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,131846481,1.19560571373497,2,18,2,4,2,1,0,1,1,1,1,0,4,4,4,2,0,4,2,1,2,,,,,,,,,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,1,,,,2,2,2,2,,,,2,2,,1,1,2,,1,2,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,1,1,4,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,,2,,1,2,2,2,1,2,1,2,1,1,2,2,,
2024,"Pakistan","PAK","South Asia",155833628,132057214,0.521545170344545,2,42,3,4,1,2,1,1,1,1,1,1,1,4,4,4,1,1,3,1,2,1,2,2,2,,2,1,1,1,,,,,,,,,,,2,3,2,2,1,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,1,2,2,2,,,4,1,2,2,,,,1,1,2,,1,2,,2,,2,,1,1,1,1,,,1,1,2,1,,,2,1,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132065928,1.2070460354524,2,55,1,4,1,1,0,0,0,0,0,0,3,4,4,2,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,2,2,1,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,5,1,5,1,1,1,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,2,2,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,3,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,8,1,2,1,2,2,4,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132104428,0.285730633617055,2,30,2,1,1,1,1,1,1,1,0,0,2,4,4,2,0,4,3,1,2,2,1,2,2,,2,1,2,2,,,,,,,,,,,2,3,2,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,2,2,2,2,,,,2,2,,1,2,2,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,1,1,2,1,2,1,8,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132106774,0.54930144917378,2,17,1,4,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,1,1,1,1,,,,,,,,,2,2,1,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,7,1,1,,,,,,,,,,,,,,2,2,2,1,,1,1,1,2,2,,2,2,,2,1,,2,2,,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,5,,,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132194946,0.285730633617055,1,38,1,4,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,1,1,1,1,2,,,,,,,,,3,1,1,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,2,2,1,1,,2,,,3,2,,2,2,,2,1,,2,2,,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,1,8,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132482121,0.721209398060743,1,31,2,5,2,2,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,2,2,2,2,2,,,,,,,,,2,1,2,2,3,1,2,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,1,1,1,2,,2,2,,1,1,,1,1,4,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132494237,0.94255752093255,1,35,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,2,1,2,2,1,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132586097,1.78229287490333,2,28,1,2,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,1,3,1,2,2,,,,,,,,,1,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,1,2,2,2,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,4,1,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,1,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132827878,0.34383150678097,2,34,3,5,1,2,1,0,1,1,0,1,2,4,4,4,0,1,2,1,1,1,1,2,1,,2,1,1,2,,,,,,,,,,,,,,,,,,3,1,2,2,2,2,2,2,,2,,,,1,1,2,,2,,2,,2,2,2,,,2,1,2,2,2,,,,2,2,,4,2,2,,1,2,2,,2,1,1,2,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,1,1,1,2,1,2,2,1,,1,2,,1,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132883478,0.597802856867485,2,24,1,4,1,2,0,1,1,1,1,0,2,4,4,4,0,4,1,1,2,,,,,,,,,,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,1,2,2,,,,2,2,1,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,4,2,,2,1,2,2,1,,1,1,2,,1,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132928537,0.373948718328855,1,48,2,5,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,1,1,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,132948142,2.9364518444985,2,16,1,1,1,1,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,,,,,,,2,1,1,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,1,1,2,1,,,,,,,,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,1,1,1,4,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,1,1,,,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,133274976,0.593250104996476,1,19,2,5,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,1,2,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,2,1,1,2,2,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,2,,2,2,2,2,1,2,1,1,2,1,2,1,,
2024,"Pakistan","PAK","South Asia",155833628,133379440,0.369180602456848,2,35,2,4,1,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,1,2,2,2,1,,2,1,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,1,2,,,,2,2,,1,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,4,1,1,2,1,2,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,133394969,0.359865432572409,2,44,2,4,1,1,0,0,0,0,1,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,1,2,2,2,,,,,,,,,2,1,2,2,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,1,2,,,,1,1,3,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,133559719,0.503779555551112,2,40,2,4,1,2,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,2,1,,1,1,1,1,,,,,,,,,,,1,2,1,1,1,1,1,,,,,,,,1,1,1,2,2,1,,1,2,,1,1,1,1,2,1,1,1,1,,2,2,1,2,,,,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,,1,2,,2,2,,,,,,,,1,1,1,,,1,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,2,,1,1,1,1,2,1,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,133625573,0.693000932808087,1,16,2,3,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,3,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,133645280,0.310988343162425,1,28,1,1,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,7,,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,2,2,2,1,1,7,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,133724139,3.14431562748593,1,45,1,3,2,2,0,0,0,0,1,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,3,2,1,2,2,,,,,,,,,2,1,2,1,2,2,2,2,,1,,,,,2,2,,2,,1,2,1,2,2,,,,5,1,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,8,,8,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,1,1,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,133932204,1.4190215956294,2,18,2,5,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,3,1,2,1,2,,,,,,,,,2,1,1,2,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,1,1,1,1,1,2,1,2,2,1,,1,1,3,,1,1,1,1,2,2,2,1,,,,,,,,,,2,,2,1,2,1,2,2,2,2,1,1,1,2,,
2024,"Pakistan","PAK","South Asia",155833628,133938667,1.40733732233466,2,25,3,1,1,1,0,0,0,0,1,0,4,4,3,4,0,2,2,0,2,,,,,,,,,,2,2,1,2,2,1,2,2,2,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,1,1,2,,,,4,1,3,1,2,1,1,2,2,,1,2,2,,1,2,1,2,1,1,2,2,,1,2,,,,,,,,,2,1,2,2,2,2,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,2,1,1,2,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,134219817,0.873242096935539,1,30,1,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,2,2,2,2,2,2,2,,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,134426138,0.401777965779482,2,37,1,1,1,1,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,1,1,2,1,2,2,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,1,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,2,2,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,134471917,0.285730633617055,1,27,2,5,2,1,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,1,2,1,1,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,1,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,2,2,2,1,2,2,5,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,134581461,0.405098054706151,2,25,1,5,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,5,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,134694417,0.507942533778707,2,25,1,2,1,2,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,2,2,2,1,2,1,1,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,1,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,4,1,1,2,1,2,2,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,134707763,3.31585532053444,1,28,1,3,1,2,1,0,1,0,0,0,2,4,4,4,0,2,3,0,2,2,1,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,1,1,2,,,,2,2,,3,2,2,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,1,2,2,,2,2,2,,,,,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,134738273,0.517813165835169,2,33,2,5,1,2,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,,,,,,,,,,,1,1,2,1,2,2,,,,,,,,,1,1,1,1,1,1,,1,2,,1,2,2,1,2,2,2,1,1,,1,3,1,2,,,,2,1,1,,1,1,1,1,1,1,1,1,1,1,1,,,1,2,1,1,,,1,2,,2,2,,,,,,,,1,1,1,,,1,8,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,1,1,1,2,1,2,1,1,,1,1,2,,1,1,1,1,1,1,1,2,,,,,,,,,,1,4,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,134775228,2.359954359486,1,60,1,5,2,2,0,0,0,0,0,1,4,4,4,4,0,3,3,0,2,,,,,,,,,,2,2,2,3,2,2,2,2,2,,,,,,,,,2,3,2,2,3,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,3,,,2,2,1,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,2,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,2,1,8,8,1,2,2,2,4,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,134827858,0.372231323338915,2,26,1,3,1,1,0,0,0,0,1,0,4,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,3,1,2,2,,,,,,,,,,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,134972689,0.401777965779482,2,40,1,4,1,1,0,0,0,0,1,0,2,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,1,1,1,1,1,2,2,,,,,,,,,2,1,2,1,1,2,2,2,,2,,,,2,2,2,,2,,1,,2,1,2,,,,2,2,3,1,2,1,,,,,,,,,1,2,1,2,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,135044708,0.583849588017422,1,17,1,1,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,1,1,2,1,2,2,,,,,,,,,1,1,1,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,1,1,1,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,1,1,1,1,1,2,2,2,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,135161901,0.546423728208898,1,17,2,4,2,1,0,0,0,0,1,0,4,3,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,,,2,2,2,1,3,2,2,2,,2,,,,2,2,2,,2,,1,,1,1,2,,,,2,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,2,2,,,,2,,,,,,2,0,2,1,1,2,2,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,135174239,0.285730633617055,1,35,1,4,2,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,3,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,2,2,2,2,2,1,2,6,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,135287737,0.314420905567448,2,34,2,3,1,1,1,1,1,1,1,0,3,4,4,2,0,4,1,1,2,1,2,2,2,,2,1,2,2,,,,,,,,,,,2,2,2,2,1,2,,,,,,,,,2,2,2,,,,2,2,2,,1,2,1,,1,1,1,,,,3,1,2,1,2,1,2,2,2,,1,2,2,,2,,1,1,2,2,,,,,1,2,2,2,2,2,,,,2,2,,,,,,,,1,2,2,1,,1,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,1,1,1,2,1,2,1,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,135323013,2.16614121702581,2,28,1,2,1,2,0,0,0,0,0,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,1,4,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,135367350,0.507942533778707,2,27,1,5,2,2,0,1,1,1,1,0,4,4,4,4,0,1,1,1,2,,,,,,,,,,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,1,2,2,,,,2,2,1,2,,,,2,2,,1,1,2,,2,,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,1,1,,1,1,1,2,2,,2,1,2,2,2,1,3,2,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,,,,,,,,,,,,,,
2024,"Pakistan","PAK","South Asia",155833628,135383540,0.507942533778707,2,26,2,5,2,2,1,1,1,1,1,1,4,4,4,4,0,1,3,1,1,1,2,1,1,,1,1,2,1,,,,,,,,,,,3,3,3,2,2,2,,,,,,,,,1,2,1,2,2,1,,2,2,,2,2,1,2,2,2,2,2,,,1,3,5,2,,,,2,2,,4,1,1,2,2,,2,,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,1,1,3,1,1,2,1,2,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
