fold_macro_f1
0.4862932683038669
0.5054545454545454
0.4545752214134958
0.46218487394957986
0.4772151257096513
0.46100389029908395
0.48580697485806973
0.4587284717680401
0.49510495863148485
0.49769772481040087
0.5211985018726591
0.46150461894809225
0.476496138996139
0.4548151096342229
0.4762078651685393
0.48596282027762494
0.5125939211464411
0.48362691960252935
0.45456327994061596
0.4521742320485228
0.45105432202206397
0.47449766564294665
0.4453949763378231
0.4829062987599573
0.49275176577808155
0.49925601171912704
0.5154998280099299
0.5030345497012163
0.42580278001611604
0.5140611370788422
0.4568831168831169
0.4760826032540676
0.4838194643027357
0.509692513368984
0.45657587455914594
0.4812414610533554
0.4663037250404301
0.45422886615229785
0.47428493492323276
0.5229104537533065
0.48243915901450146
0.499019216882403
0.4750432730133753
0.47996526310848237
0.4761838240561645
0.46372745322385245
0.5207919585744746
0.5183499288762446
0.4998206599713056
0.4548238846024824
