bootstrap_ari
0.8660710165640465
0.8580092603914521
0.966348825675851
0.8592911941886201
0.8708378958318526
0.9880164910583662
0.8846204914056768
0.9001156498935893
0.8489860331942217
0.8896443875554912
0.9180892500944716
0.9534731379243729
0.9415122531295848
0.947782171077769
0.956064083646308
0.9331340305589035
0.8694921799331335
0.8678324268389739
0.9018695687563898
0.9255726527748958
0.9433861260379319
0.8632620616275632
0.8598859477068953
0.9812157019936643
0.8570182097454554
0.8697083155402439
0.9600748293030612
0.8451420631119756
0.9034775938199675
0.9822321212512211
0.874723240482664
0.9621158451839004
0.8371684216247046
0.9476058056915836
0.9583284869746977
0.9311949127656326
0.8613270357598698
0.8916384301961179
0.8886585200401894
0.951650843611215
0.8848991111877026
0.9561133688332654
0.8659932203022457
0.8108328101883628
0.8540129881749936
0.8659945132516976
0.8889003199922096
0.8667743298872511
0.9369871841197084
0.8599238502858416
0.8875615566589898
0.8775899019564138
0.9772823217142109
0.8486530329707228
0.9843526873504196
0.9667050856316535
0.9252116767680817
0.9480413769312379
0.8717534408558058
0.9713380183408139
0.880301867766414
0.9312155447257768
0.9403036436688901
0.8820622898741615
0.8961220312670904
0.853678678226014
0.8828086679897433
0.9003091747848114
0.860645831518643
0.8852739610882088
0.900431188110399
0.8775899019564138
0.9460861014769988
0.8694999641193059
0.8506700061507069
0.938402568668606
0.9363262545560045
0.9079306372919784
0.8733688699755655
0.9789170198397535
0.9474928939972692
0.8790670480066782
0.8906407764420083
0.8802866914637909
0.952090772417969
0.9210961150349783
0.920712039486593
0.8989171958882308
0.8922947529584904
0.9076320908547894
0.8733688699755655
0.9620653644893453
0.9242507315605275
0.8651049651459783
0.9119181501520331
0.8727683589101886
0.8762022098526081
0.8489860331942217
0.8777625106371992
0.8933529138566135
